OTHER	1E5	PcRebarManager	0
SHAPE	280	EA60X60X6	BRITAIN.BS_EQUAL	1711.787,4841.242,6576.49	1711.787,3366.261,6576.49	1474.981	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1681.787,3366.261,6546.49;1741.787,4841.242,6606.49		Ks_Shape
SHAPE	281	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,4841.242,6576.49	2309.787,3366.261,6576.49	1474.981	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,3366.261,6546.49;2339.787,4841.242,6606.49		Ks_Shape
SHAPE	282	EA60X60X6	BRITAIN.BS_EQUAL	2309.787,6032.242,6576.49	2309.787,4918.244,6576.49	1113.998	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2279.787,4918.244,6546.49;2339.787,6032.242,6606.49		Ks_Shape
SHAPE	283	EA60X60X6	BRITAIN.BS_EQUAL	1709.787,6109.242,6576.49	1709.787,7046.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1679.787,6109.242,6546.49;1739.787,7046.242,6606.49		Ks_Shape
SHAPE	284	EA60X60X6	BRITAIN.BS_EQUAL	1109.787,6109.242,6576.49	1109.787,7046.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1079.787,6109.242,6546.49;1139.787,7046.242,6606.49		Ks_Shape
SHAPE	285	EA60X60X6	BRITAIN.BS_EQUAL	1709.787,7123.242,6576.49	1709.787,8060.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1679.787,7123.242,6546.49;1739.787,8060.242,6606.49		Ks_Shape
SHAPE	286	EA60X60X6	BRITAIN.BS_EQUAL	1109.787,7123.242,6576.49	1109.787,8060.242,6576.49	937	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1079.787,7123.242,6546.49;1139.787,8060.242,6606.49		Ks_Shape
SHAPE	287	EA60X60X6	BRITAIN.BS_EQUAL	1709.787,9255.556,6576.49	1709.787,8168.242,6576.49	1087.314	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1679.787,8168.242,6546.49;1739.787,9255.556,6606.49		Ks_Shape
SHAPE	288	EA60X60X6	BRITAIN.BS_EQUAL	1109.787,9255.556,6576.49	1109.787,8168.242,6576.49	1087.314	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1079.787,8168.242,6546.49;1139.787,9255.556,6606.49		Ks_Shape
SHAPE	289	EA60X60X6	BRITAIN.BS_EQUAL	1709.787,10835.556,6576.49	1709.787,9332.556,6576.49	1503	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1679.787,9332.556,6546.49;1739.787,10835.556,6606.49		Ks_Shape
SHAPE	28A	EA60X60X6	BRITAIN.BS_EQUAL	1109.787,10835.556,6576.49	1109.787,9332.556,6576.49	1503	ByLayer	EA 60x60x6	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1079.787,9332.556,6546.49;1139.787,10835.556,6606.49		Ks_Shape
SHAPE	28B	EA80X80X8	BRITAIN.BS_EQUAL	2863.426,10693.543,6506.49	556.147,9475.581,6506.49	2609.017	ByLayer	EA 80x80x8	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	537.474,9440.207,6466.49;2882.099,10728.917,6546.49		Ks_Shape
SHAPE	28D	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,6305.49	543.814,5225.242,6305.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,6294.84;554.464,5725.242,6316.14		Ks_Shape
SHAPE	28E	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,6010.49	543.814,5225.242,6010.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,5999.84;554.464,5725.242,6021.14		Ks_Shape
SHAPE	28F	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,5715.49	543.814,5225.242,5715.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,5704.84;554.464,5725.242,5726.14		Ks_Shape
SHAPE	290	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,5420.49	543.814,5225.242,5420.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,5409.84;554.464,5725.242,5431.14		Ks_Shape
SHAPE	291	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,4535.49	543.814,5225.242,4535.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,4524.84;554.464,5725.242,4546.14		Ks_Shape
SHAPE	292	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,4830.49	543.814,5225.242,4830.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,4819.84;554.464,5725.242,4841.14		Ks_Shape
SHAPE	293	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,5125.49	543.814,5225.242,5125.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,5114.84;554.464,5725.242,5136.14		Ks_Shape
SHAPE	294	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,3650.49	543.814,5225.242,3650.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,3639.84;554.464,5725.242,3661.14		Ks_Shape
SHAPE	295	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,3945.49	543.814,5225.242,3945.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,3934.84;554.464,5725.242,3956.14		Ks_Shape
SHAPE	296	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,4240.49	543.814,5225.242,4240.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,4229.84;554.464,5725.242,4251.14		Ks_Shape
SHAPE	297	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,2765.49	543.814,5225.242,2765.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,2754.84;554.464,5725.242,2776.14		Ks_Shape
SHAPE	298	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,3060.49	543.814,5225.242,3060.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,3049.84;554.464,5725.242,3071.14		Ks_Shape
SHAPE	299	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,3355.49	543.814,5225.242,3355.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,3344.84;554.464,5725.242,3366.14		Ks_Shape
SHAPE	29A	BSC21.3X2.5	BRITAIN.BS_ROHR_COLD	543.814,5725.242,1880.49	543.814,5225.242,1880.49	500	ByLayer	BS c21.3x2.5	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	533.164,5225.242,1869.84;554.464,5725.242,1891.14		Ks_Shape
